place_id,loc_lat,loc_lon,point_number
649,55.5507,37.705829,2
649,55.54265,37.709593,3
650,55.805761,37.743142,0
650,55.809835,37.740814,1
650,55.817453,37.752764,2
650,55.803448,37.75471,3
651,55.905562,37.834441,0
651,55.919591,37.840561,1
651,55.914982,37.850768,2
651,55.90904,37.843429,3
652,55.885449,37.790397,0
652,55.893062,37.792883,1
652,55.897563,37.807458,2
652,55.881259,37.8032,3
653,55.819239,37.618016,0
653,55.836274,37.610075,1
653,55.835641,37.619749,2
653,55.827375,37.620076,3
654,55.788996,37.750137,0
654,55.801972,37.74517,1
654,55.796358,37.761456,2
654,55.786093,37.761684,3
655,55.791964,37.560401,0
655,55.795909,37.560346,1
655,55.795364,37.568718,2
655,55.785228,37.571141,3
656,55.653365,37.77668,0
656,55.669511,37.771032,1
656,55.667804,37.785329,2
656,55.661373,37.781072,3
657,55.504762,37.715129,0
657,55.514375,37.715845,1
657,55.518544,37.726277,2
657,55.501896,37.729615,3
658,55.713635,37.769806,0
658,55.728625,37.773593,1
658,55.728963,37.778096,2
658,55.720091,37.781354,3
659,55.908658,37.670814,0
659,55.917001,37.676233,1
659,55.913193,37.687975,2
659,55.908239,37.686245,3
660,55.722215,37.894344,0
660,55.740027,37.888192,1
660,55.734342,37.897914,2
660,55.726804,37.899532,3
661,55.825711,37.89087,0
661,55.839427,37.896942,1
661,55.83352,37.904634,2
661,55.828932,37.909142,3
662,55.639996,37.690959,0
662,55.651822,37.692611,1
662,55.649543,37.698117,2
662,55.643971,37.699386,3
663,55.51035,37.649681,0
663,55.516417,37.645399,1
663,55.51844,37.663725,2
663,55.502641,37.664131,3
664,55.635877,37.85581,0
664,55.640396,37.848786,1
664,55.644131,37.861627,2
664,55.63748,37.863622,3
665,55.759432,37.713403,0
665,55.770127,37.712615,1
665,55.775632,37.724584,2
665,55.762383,37.716018,3
666,55.562055,37.940764,0
666,55.56799,37.937171,1
666,55.574503,37.944606,2
666,55.558684,37.950607,3
667,55.911535,37.574006,0
667,55.925264,37.570422,1
667,55.923586,37.58454,2
667,55.908004,37.583402,3
668,55.562032,37.886553,0
668,55.576431,37.886083,1
668,55.57664,37.898553,2
668,55.560371,37.896269,3
669,55.626906,37.923747,0
669,55.638261,37.920373,1
669,55.636844,37.933704,2
669,55.631079,37.931978,3
670,55.627531,37.509511,0
670,55.641149,37.507925,1
670,55.635755,37.519842,2
670,55.626295,37.520232,3
671,55.947256,37.888779,0
671,55.953749,37.8962,1
671,55.958889,37.905036,2
671,55.947854,37.903305,3
672,55.580202,37.977004,0
672,55.591175,37.980654,1
672,55.593587,37.988943,2
672,55.588313,37.986894,3
673,55.592422,37.956936,0
673,55.604048,37.952097,1
673,55.604092,37.967796,2
673,55.596396,37.963705,3
674,55.886908,37.639662,0
674,55.891155,37.641273,1
674,55.891681,37.651029,2
674,55.884104,37.656474,3
675,55.686716,37.541005,0
675,55.69549,37.543904,1
675,55.689318,37.553512,2
675,55.683218,37.552414,3
676,55.790584,37.537471,0
676,55.800733,37.543633,1
676,55.80434,37.549088,2
676,55.799478,37.546177,3
677,55.882137,37.614727,0
677,55.894925,37.616744,1
677,55.900476,37.624294,2
677,55.883854,37.625494,3
678,55.71103,37.658225,0
678,55.718807,37.657004,1
678,55.717887,37.675892,2
678,55.710201,37.670412,3
679,55.578308,37.959753,0
679,55.588145,37.958696,1
679,55.586252,37.972023,2
679,55.578266,37.975007,3
680,55.585719,37.713526,0
680,55.594323,37.714137,1
680,55.597184,37.723881,2
680,55.586651,37.722396,3
681,55.622922,37.943651,0
681,55.624113,37.938216,1
681,55.628183,37.946614,2
681,55.616046,37.949787,3
682,55.811589,37.755897,0
682,55.823548,37.759283,1
682,55.818734,37.768507,2
682,55.811496,37.766273,3
683,55.689013,37.837232,0
683,55.703216,37.832918,1
683,55.69948,37.837972,2
683,55.691889,37.840412,3
684,55.666963,37.758113,0
684,55.673208,37.752275,1
684,55.67418,37.764894,2
684,55.659292,37.761708,3
685,55.732401,37.684375,0
685,55.739594,37.681111,1
685,55.740555,37.697593,2
685,55.733551,37.692937,3
686,55.879599,37.794229,0
686,55.892962,37.79619,1
686,55.896945,37.805251,2
686,55.886218,37.812847,3
687,55.511213,37.679959,0
687,55.522992,37.682131,1
687,55.524476,37.685636,2
687,55.515142,37.68925,3
688,55.781851,37.830738,0
688,55.795156,37.834772,1
688,55.791225,37.83963,2
688,55.782145,37.839926,3
689,55.899215,37.943126,0
689,55.917068,37.935757,1
689,55.911975,37.950206,2
689,55.903228,37.947585,3
690,55.652622,37.907425,0
690,55.66141,37.907276,1
690,55.667114,37.908801,2
690,55.651458,37.909102,3
691,55.933133,37.948158,0
691,55.940089,37.946336,1
691,55.942885,37.962034,2
691,55.934888,37.958073,3
692,55.771685,37.508806,0
692,55.776239,37.510382,1
692,55.779954,37.518867,2
692,55.766902,37.52523,3
693,55.53483,37.934942,0
693,55.549587,37.944042,1
693,55.546674,37.951712,2
693,55.531405,37.953867,3
694,55.904181,37.622677,0
694,55.914198,37.624801,1
694,55.911763,37.635621,2
694,55.903948,37.632865,3
695,55.710325,37.803951,0
695,55.721053,37.80041,1
695,55.719082,37.815224,2
695,55.711305,37.812097,3
696,55.632429,37.956645,0
696,55.64001,37.958376,1
696,55.637511,37.959679,2
696,55.628256,37.962991,3
697,55.557083,37.715104,0
697,55.566176,37.722549,1
697,55.567651,37.730877,2
697,55.553639,37.727715,3
698,55.960387,37.721399,0
698,55.970497,37.721185,1
698,55.972602,37.730691,2
698,55.959136,37.725072,3
699,55.874967,37.743474,0
699,55.882914,37.736471,1
699,55.884869,37.752891,2
699,55.872524,37.748183,3
700,55.906266,37.542197,0
700,55.915529,37.534624,1
700,55.91627,37.549645,2
700,55.90735,37.550547,3
701,55.742318,37.732783,0
701,55.749877,37.734667,1
701,55.753415,37.74651,2
701,55.74838,37.741951,3
702,55.971491,37.586862,0
702,55.97808,37.591004,1
702,55.98505,37.602971,2
702,55.965799,37.601009,3
703,55.961552,37.889288,0
703,55.971748,37.891068,1
703,55.96462,37.902991,2
703,55.955436,37.899316,3
704,55.948657,37.745927,0
704,55.964116,37.750182,1
704,55.964503,37.756562,2
704,55.950316,37.755335,3
705,55.622531,37.763074,0
705,55.633833,37.769801,1
705,55.639199,37.774172,2
705,55.630401,37.776012,3
706,55.565821,37.923295,0
706,55.578938,37.926235,1
706,55.58068,37.939701,2
706,55.572627,37.933776,3
707,55.813087,37.533474,0
707,55.820818,37.529106,1
707,55.818721,37.546022,2
707,55.805895,37.541924,3
708,55.673103,37.614475,0
708,55.678235,37.613951,1
708,55.675231,37.623453,2
708,55.666369,37.620886,3
709,55.944625,37.60716,0
709,55.955884,37.610291,1
709,55.947396,37.621525,2
709,55.939185,37.625131,3
710,55.891629,37.840434,0
710,55.894587,37.839694,1
710,55.896037,37.847119,2
710,55.891295,37.843811,3
711,55.852781,37.796476,0
711,55.869572,37.803312,1
711,55.872605,37.813465,2
711,55.856351,37.8156,3
712,55.878572,37.772783,0
712,55.888027,37.772124,1
712,55.892586,37.786975,2
712,55.8741,37.786817,3
713,55.674327,37.738932,0
713,55.686397,37.739674,1
713,55.691132,37.74677,2
713,55.676595,37.745105,3
714,55.545343,37.548065,0
714,55.558662,37.548326,1
714,55.554148,37.563127,2
714,55.548212,37.562259,3
715,55.601568,37.575176,0
715,55.61117,37.579074,1
715,55.608088,37.589472,2
715,55.602973,37.585484,3
716,55.874249,37.643356,0
716,55.883472,37.641215,1
716,55.880281,37.652914,2
716,55.867354,37.649464,3
717,55.924795,37.797895,0
717,55.934596,37.797579,1
717,55.93489,37.809375,2
717,55.921473,37.806422,3
718,55.704713,37.693675,0
718,55.715049,37.692968,1
718,55.713549,37.698576,2
718,55.706818,37.698862,3
719,55.570143,37.6401,0
719,55.575341,37.647707,1
719,55.574906,37.654519,2
719,55.570739,37.654389,3
720,55.546325,37.745722,0
720,55.554157,37.742052,1
720,55.54665,37.755385,2
720,55.545737,37.752123,3
721,55.619056,37.96016,0
721,55.627389,37.958158,1
721,55.631656,37.966702,2
721,55.619459,37.971892,3
722,55.579769,37.523961,0
722,55.59241,37.525694,1
722,55.590373,37.532119,2
722,55.578907,37.533914,3
723,55.88225,37.546989,0
723,55.887765,37.550661,1
723,55.889132,37.558166,2
723,55.886304,37.555389,3
724,55.960414,37.677294,0
724,55.972571,37.676403,1
724,55.973954,37.69286,2
724,55.962006,37.686459,3
725,55.868099,37.798746,0
725,55.880141,37.80156,1
725,55.883954,37.809727,2
725,55.870227,37.813518,3
726,55.523066,37.906914,0
726,55.533541,37.908642,1
726,55.536979,37.925112,2
726,55.519814,37.917073,3
727,55.712048,37.669588,0
727,55.715747,37.667131,1
727,55.722568,37.679806,2
727,55.704377,37.676183,3
728,55.636086,37.631395,0
728,55.639266,37.637744,1
728,55.645273,37.645625,2
728,55.631102,37.642298,3
729,55.575933,37.710592,0
729,55.585302,37.702454,1
729,55.581297,37.720133,2
729,55.573747,37.712279,3
730,55.921984,37.75733,0
730,55.925886,37.759788,1
730,55.932773,37.767463,2
730,55.915811,37.764083,3
731,55.546239,37.751213,0
731,55.557292,37.753792,1
731,55.556956,37.759326,2
731,55.54486,37.764172,3
732,55.536929,37.525455,0
732,55.545922,37.528063,1
732,55.545433,37.537989,2
732,55.53768,37.545347,3
733,55.586058,37.876307,0
733,55.59449,37.868402,1
733,55.594723,37.881858,2
733,55.58431,37.883731,3
734,55.641009,37.912494,0
734,55.657602,37.916501,1
734,55.652462,37.921074,2
734,55.641983,37.92328,3
735,55.952845,37.881863,0
735,55.967518,37.874894,1
735,55.968452,37.885822,2
735,55.958264,37.88685,3
736,55.822771,37.905626,0
736,55.832345,37.900592,1
736,55.826828,37.916588,2
736,55.817384,37.912003,3
737,55.584366,37.931144,0
737,55.589884,37.928649,1
737,55.594955,37.933895,2
737,55.578442,37.933036,3
738,55.962703,37.54989,0
738,55.972376,37.550834,1
738,55.968693,37.554347,2
738,55.963748,37.554961,3
739,55.751147,37.801836,0
739,55.769799,37.795734,1
739,55.762769,37.810049,2
739,55.760862,37.805934,3
740,55.74779,37.821025,0
740,55.762631,37.829339,1
740,55.758404,37.832573,2
740,55.751329,37.838498,3
741,55.580687,37.643256,0
741,55.587937,37.648417,1
741,55.586328,37.659646,2
741,55.579166,37.6537,3
742,55.7174,37.609064,0
742,55.725241,37.607665,1
742,55.733384,37.609639,2
742,55.714574,37.618091,3
743,55.826076,37.5162,0
743,55.83469,37.519637,1
743,55.832333,37.525888,2
743,55.823978,37.530209,3
744,55.854214,37.569724,0
744,55.869569,37.567845,1
744,55.86434,37.583389,2
744,55.857201,37.583991,3
745,55.504199,37.848013,0
745,55.516859,37.844618,1
745,55.514072,37.858002,2
745,55.503687,37.856006,3
746,55.895795,37.802909,0
746,55.912487,37.796007,1
746,55.911224,37.813186,2
746,55.896618,37.814603,3
747,55.549878,37.729559,0
747,55.559784,37.730267,1
747,55.558043,37.746376,2
747,55.547892,37.7376,3
748,55.907375,37.927629,0
748,55.914963,37.930553,1
748,55.915928,37.941067,2
748,55.902521,37.94045,3
749,55.589944,37.734587,0
749,55.600552,37.7382,1
749,55.607521,37.745587,2
749,55.5898,37.743855,3
750,55.559948,37.556263,0
750,55.567389,37.553841,1
750,55.567517,37.566083,2
750,55.55518,37.567566,3
751,55.762449,37.634396,0
751,55.770481,37.634556,1
751,55.766408,37.642545,2
751,55.756847,37.644276,3
752,55.593608,37.761252,0
752,55.602985,37.762661,1
752,55.606883,37.770018,2
752,55.596646,37.774226,3
753,55.804078,37.742752,0
753,55.817357,37.747945,1
753,55.813072,37.760555,2
753,55.809985,37.75702,3
754,55.824728,37.712023,0
754,55.840309,37.718063,1
754,55.83847,37.723125,2
754,55.831608,37.722381,3
755,55.62984,37.812684,0
755,55.639195,37.817324,1
755,55.640369,37.827063,2
755,55.631771,37.824003,3
756,55.734853,37.696616,0
756,55.750132,37.691469,1
756,55.746887,37.70546,2
756,55.739661,37.707923,3
757,55.508258,37.51761,0
757,55.51532,37.524907,1
757,55.51523,37.532434,2
757,55.506481,37.527088,3
758,55.711279,37.686209,0
758,55.721892,37.68497,1
758,55.722583,37.698662,2
758,55.707261,37.698077,3
759,55.596724,37.711239,0
759,55.608559,37.712235,1
759,55.601975,37.721555,2
759,55.59447,37.716923,3
760,55.709347,37.521954,0
760,55.718669,37.526753,1
760,55.719788,37.53421,2
760,55.711223,37.535005,3
761,55.897164,37.799565,0
761,55.911566,37.808287,1
761,55.91093,37.812876,2
761,55.904382,37.813364,3
762,55.738096,37.877061,0
762,55.743371,37.870477,1
762,55.743146,37.879586,2
762,55.731918,37.88677,3
763,55.516166,37.598229,0
763,55.524657,37.596126,1
763,55.526973,37.60524,2
763,55.516527,37.612095,3
764,55.69164,37.596905,0
764,55.705394,37.597661,1
764,55.705287,37.600539,2
764,55.696484,37.60697,3
765,55.875758,37.869577,0
765,55.87991,37.874669,1
765,55.876951,37.888061,2
765,55.867269,37.884505,3
766,55.840058,37.503022,0
766,55.844895,37.510855,1
766,55.849035,37.514074,2
766,55.834334,37.521062,3
767,55.709895,37.777302,0
767,55.720106,37.784481,1
767,55.721744,37.790874,2
767,55.711593,37.786001,3
768,55.703974,37.636044,0
768,55.716309,37.642059,1
768,55.719838,37.653296,2
768,55.706311,37.648454,3
769,55.975284,37.624053,0
769,55.984539,37.626278,1
769,55.984218,37.637153,2
769,55.97636,37.629585,3
770,55.625573,37.617789,0
770,55.633444,37.614261,1
770,55.639533,37.629544,2
770,55.625876,37.627746,3
771,55.817158,37.895872,0
771,55.829309,37.896743,1
771,55.831019,37.906729,2
771,55.823928,37.902322,3
772,55.63646,37.956924,0
772,55.643264,37.962223,1
772,55.650135,37.96771,2
772,55.630896,37.964793,3
773,55.946089,37.707859,0
773,55.953266,37.710568,1
773,55.95841,37.718293,2
773,55.949393,37.726561,3
774,55.988487,37.543982,0
774,55.991033,37.544821,1
774,55.994508,37.550715,2
774,55.988642,37.552666,3
775,55.67181,37.750748,0
775,55.68659,37.755685,1
775,55.681657,37.761625,2
775,55.6789,37.760464,3
776,55.844558,37.8624,0
776,55.852934,37.862878,1
776,55.85451,37.876044,2
776,55.84058,37.877787,3
777,55.969855,37.812541,0
777,55.98347,37.803975,1
777,55.978837,37.815413,2
777,55.967959,37.820744,3
778,55.519173,37.868659,0
778,55.529183,37.861923,1
778,55.53152,37.87028,2
778,55.515962,37.872038,3
779,55.965003,37.865322,0
779,55.966577,37.868634,1
779,55.974637,37.872269,2
779,55.962401,37.87849,3
780,55.844857,37.910303,0
780,55.86112,37.911014,1
780,55.857583,37.923668,2
780,55.852983,37.91686,3
781,55.765825,37.894642,0
781,55.7761,37.897857,1
781,55.774115,37.905197,2
781,55.767997,37.904198,3
782,55.932278,37.59384,0
782,55.943444,37.591219,1
782,55.944129,37.598947,2
782,55.930484,37.600173,3
783,55.56037,37.822717,0
783,55.569954,37.826681,1
783,55.570851,37.832763,2
783,55.556297,37.840807,3
784,55.982806,37.781771,0
784,55.994723,37.781041,1
784,55.994574,37.788637,2
784,55.979012,37.785316,3
785,55.798251,37.646366,0
785,55.815355,37.653099,1
785,55.816418,37.663954,2
785,55.806737,37.659858,3
786,55.70299,37.952137,0
786,55.714456,37.954548,1
786,55.71132,37.963052,2
786,55.706599,37.963976,3
787,55.641348,37.975632,0
787,55.65272,37.972024,1
787,55.655711,37.980603,2
787,55.637098,37.987424,3
788,55.558122,37.901651,0
788,55.569606,37.897317,1
788,55.565479,37.91419,2
788,55.550732,37.906874,3
789,55.965076,37.637719,0
789,55.974522,37.643074,1
789,55.973753,37.647613,2
789,55.962687,37.647476,3
790,55.562292,37.643616,0
790,55.573403,37.636898,1
790,55.564608,37.65017,2
790,55.558759,37.649736,3
791,55.836383,37.529192,0
791,55.847869,37.535311,1
791,55.842594,37.543577,2
791,55.836562,37.548003,3
792,55.864905,37.863942,0
792,55.874762,37.865423,1
792,55.868028,37.869662,2
792,55.857646,37.872213,3
793,55.592577,37.599861,0
793,55.60793,37.601582,1
793,55.605831,37.616738,2
793,55.592774,37.616426,3
794,55.937525,37.794819,0
794,55.95341,37.785727,1
794,55.952142,37.803883,2
794,55.935307,37.802821,3
795,55.671231,37.730695,0
795,55.681723,37.732224,1
795,55.686928,37.747064,2
795,55.668742,37.737961,3
796,55.669917,37.940745,0
796,55.674712,37.942624,1
796,55.671837,37.957102,2
796,55.663624,37.955178,3
797,55.801768,37.532125,0
797,55.813964,37.532419,1
797,55.814803,37.550506,2
797,55.804518,37.541946,3
798,55.816835,37.733469,0
798,55.833743,37.72554,1
798,55.826182,37.741053,2
798,55.817566,37.735675,3
799,55.68829,37.870897,0
799,55.700233,37.876639,1
799,55.700473,37.881025,2
799,55.690926,37.880808,3
800,55.917178,37.691693,0
800,55.931663,37.693208,1
800,55.928137,37.700953,2
800,55.922631,37.708349,3
801,55.829784,37.795933,0
801,55.837207,37.800491,1
801,55.833539,37.806341,2
801,55.828036,37.807531,3
802,55.743797,37.552262,0
802,55.751015,37.55127,1
802,55.749206,37.560459,2
802,55.742033,37.554558,3
803,55.911286,37.758904,0
803,55.919407,37.760061,1
803,55.919583,37.772221,2
803,55.906117,37.772665,3
804,55.844415,37.606314,0
804,55.85346,37.603649,1
804,55.848604,37.613648,2
804,55.843927,37.609716,3
805,55.694201,37.634261,0
805,55.698879,37.640691,1
805,55.703558,37.648583,2
805,55.686195,37.650242,3
806,55.87356,37.905652,0
806,55.888309,37.913452,1
806,55.883694,37.917488,2
806,55.870846,37.917042,3
807,55.606892,37.974692,0
807,55.624652,37.978058,1
807,55.615489,37.991746,2
807,55.60724,37.986636,3
808,55.766891,37.878422,0
808,55.781457,37.877762,1
808,55.778937,37.890209,2
808,55.774232,37.887396,3
809,55.834481,37.879651,0
809,55.85367,37.881647,1
809,55.852554,37.895581,2
809,55.841655,37.893231,3
810,55.658686,37.670935,0
810,55.661597,37.674563,1
810,55.664947,37.686268,2
810,55.659529,37.680891,3
811,55.894842,37.67015,0
811,55.906021,37.66992,1
811,55.911198,37.673537,2
811,55.900972,37.678872,3
812,55.527282,37.556525,0
812,55.532451,37.553386,1
812,55.530298,37.56244,2
812,55.523519,37.567389,3
813,55.952808,37.511398,0
813,55.970518,37.514402,1
813,55.962382,37.525446,2
813,55.958479,37.526929,3
814,55.901225,37.583197,0
814,55.90722,37.582571,1
814,55.908649,37.594243,2
814,55.897749,37.59476,3
815,55.894437,37.849797,0
815,55.903803,37.850324,1
815,55.902186,37.864471,2
815,55.891737,37.857877,3
816,55.814531,37.633118,0
816,55.821409,37.629241,1
816,55.826892,37.636878,2
816,55.817157,37.639774,3
817,55.512878,37.546872,0
817,55.523793,37.548427,1
817,55.517917,37.558759,2
817,55.512879,37.554492,3
818,55.698419,37.828188,0
818,55.710603,37.829656,1
818,55.706501,37.830758,2
818,55.693299,37.834536,3
819,55.506777,37.853262,0
819,55.514032,37.85388,1
819,55.518949,37.86457,2
819,55.505282,37.872554,3
820,55.730157,37.909492,0
820,55.742937,37.908806,1
820,55.743685,37.9153,2
820,55.733733,37.919303,3
821,55.731081,37.771755,0
821,55.740625,37.767824,1
821,55.734489,37.782437,2
821,55.728018,37.78545,3
822,55.727098,37.812494,0
822,55.736705,37.813775,1
822,55.74103,37.82211,2
822,55.729395,37.824567,3
823,55.649526,37.890436,0
823,55.659168,37.889494,1
823,55.658942,37.903716,2
823,55.654754,37.904494,3
824,55.735075,37.561099,0
824,55.740341,37.56775,1
824,55.745325,37.579278,2
824,55.733515,37.579548,3
825,55.708708,37.603858,0
825,55.718431,37.612047,1
825,55.715838,37.612514,2
825,55.705632,37.621202,3
826,55.845901,37.770645,0
826,55.854217,37.770903,1
826,55.850045,37.778275,2
826,55.843537,37.78043,3
827,55.698627,37.723992,0
827,55.706973,37.727087,1
827,55.705528,37.741643,2
827,55.697386,37.734198,3
828,55.651289,37.641242,0
828,55.661477,37.634706,1
828,55.658848,37.650805,2
828,55.649746,37.649397,3
829,55.840526,37.523569,0
829,55.846631,37.518705,1
829,55.848616,37.526392,2
829,55.839466,37.527013,3
830,55.6331,37.667709,0
830,55.643001,37.670779,1
830,55.648259,37.674696,2
830,55.636382,37.681901,3
831,55.643785,37.791664,0
831,55.656926,37.79564,1
831,55.648258,37.808195,2
831,55.639399,37.806823,3
832,55.608426,37.813745,0
832,55.618442,37.814355,1
832,55.618431,37.824047,2
832,55.60608,37.825772,3
833,55.816916,37.969815,0
833,55.823244,37.974259,1
833,55.827131,37.985823,2
833,55.822045,37.982769,3
834,55.86892,37.83295,0
834,55.882731,37.832627,1
834,55.881053,37.846748,2
834,55.87434,37.844709,3
835,55.677456,37.850432,0
835,55.687706,37.847035,1
835,55.685186,37.86461,2
835,55.679354,37.866442,3
836,55.663693,37.599233,0
836,55.669704,37.602184,1
836,55.672757,37.606481,2
836,55.66315,37.605886,3
837,55.571936,37.928145,0
837,55.588717,37.927068,1
837,55.58925,37.943939,2
837,55.577386,37.94492,3
838,55.685634,37.909571,0
838,55.698499,37.910707,1
838,55.696477,37.921101,2
838,55.687582,37.92097,3
839,55.973672,37.927434,0
839,55.986099,37.92782,1
839,55.989344,37.94184,2
839,55.981259,37.943274,3
840,55.840762,37.735006,0
840,55.848332,37.734794,1
840,55.84678,37.740591,2
840,55.837286,37.740579,3
841,55.559331,37.678217,0
841,55.570314,37.674233,1
841,55.569511,37.69151,2
841,55.560917,37.689983,3
842,55.567064,37.688276,0
842,55.584366,37.68853,1
842,55.578408,37.699888,2
842,55.570214,37.701994,3
843,55.773804,37.89206,0
843,55.787317,37.889423,1
843,55.783217,37.903429,2
843,55.771704,37.895493,3
844,55.566748,37.985228,0
844,55.58083,37.981491,1
844,55.580035,37.990658,2
844,55.566511,37.994696,3
845,55.805897,37.896936,0
845,55.82546,37.899524,1
845,55.821542,37.908532,2
845,55.806444,37.906965,3
846,55.67639,37.90748,0
846,55.685935,37.908702,1
846,55.682395,37.918076,2
846,55.676831,37.919525,3
847,55.612039,37.759783,0
847,55.61838,37.751392,1
847,55.618411,37.761194,2
847,55.611227,37.764567,3
848,55.571493,37.533542,0
848,55.585505,37.534891,1
848,55.579973,37.550168,2
848,55.572101,37.546997,3
849,55.710616,37.655222,0
849,55.718441,37.648742,1
849,55.718814,37.657417,2
849,55.710808,37.664057,3
850,55.917649,37.571737,0
850,55.925478,37.571523,1
850,55.921636,37.587822,2
850,55.919763,37.589326,3
851,55.951833,37.943095,0
851,55.954394,37.942328,1
851,55.957564,37.94451,2
851,55.947824,37.947136,3
852,55.719611,37.573813,0
852,55.728155,37.5713,1
852,55.734014,37.580482,2
852,55.723758,37.584533,3
853,55.657455,37.549019,0
853,55.662709,37.550346,1
853,55.669401,37.562054,2
853,55.657646,37.55647,3
854,55.657723,37.76897,0
854,55.66906,37.768426,1
854,55.673209,37.777526,2
854,55.655614,37.777338,3
855,55.674323,37.625152,0
855,55.688782,37.619621,1
855,55.689837,37.632314,2
855,55.672835,37.628711,3
856,55.880688,37.860545,0
856,55.884798,37.857173,1
856,55.893534,37.872922,2
856,55.877647,37.868412,3
857,55.944115,37.723416,0
857,55.958917,37.722477,1
857,55.956513,37.72743,2
857,55.940435,37.7261,3
858,55.931493,37.565637,0
858,55.944979,37.572404,1
858,55.939551,37.576056,2
858,55.930612,37.575599,3
859,55.874163,37.695077,0
859,55.887861,37.697377,1
859,55.888225,37.705368,2
859,55.873684,37.705556,3
860,55.890443,37.659307,0
860,55.904532,37.657317,1
860,55.903015,37.667367,2
860,55.889521,37.669606,3
861,55.597324,37.928729,0
861,55.604898,37.932353,1
861,55.608516,37.940665,2
861,55.594493,37.946186,3
862,55.68258,37.829639,0
862,55.684705,37.827772,1
862,55.686325,37.838789,2
862,55.675225,37.841918,3
863,55.9251,37.577821,0
863,55.937631,37.570701,1
863,55.940937,37.581241,2
863,55.929155,37.582384,3
864,55.568315,37.912974,0
864,55.581761,37.912462,1
864,55.582013,37.91864,2
864,55.571856,37.922374,3
865,55.955085,37.640966,0
865,55.969724,37.646985,1
865,55.969708,37.650505,2
865,55.960024,37.651481,3
866,55.504728,37.976312,0
866,55.524027,37.981405,1
866,55.516721,37.993974,2
866,55.513013,37.990553,3
867,55.50579,37.872595,0
867,55.522129,37.866965,1
867,55.518465,37.877912,2
867,55.507212,37.883509,3
868,55.923958,37.843298,0
868,55.936478,37.845951,1
868,55.941622,37.858344,2
868,55.926915,37.85534,3
869,55.564842,37.983899,0
869,55.572597,37.983036,1
869,55.579791,37.991424,2
869,55.572184,37.99776,3
870,55.795231,37.763219,0
870,55.804416,37.763154,1
870,55.798178,37.774379,2
870,55.795991,37.777469,3
871,55.836074,37.658606,0
871,55.84685,37.66215,1
871,55.848873,37.671974,2
871,55.838091,37.665935,3
872,55.683845,37.51166,0
872,55.702252,37.505119,1
872,55.69726,37.51623,2
872,55.684431,37.514425,3
873,55.620784,37.838563,0
873,55.62746,37.836906,1
873,55.628484,37.850456,2
873,55.622699,37.852079,3
874,55.747346,37.953969,0
874,55.756431,37.950495,1
874,55.757814,37.969801,2
874,55.75238,37.96453,3
875,55.777107,37.865845,0
875,55.789943,37.868509,1
875,55.786934,37.872854,2
875,55.781739,37.881245,3
876,55.865502,37.935193,0
876,55.871674,37.938246,1
876,55.87195,37.947861,2
876,55.860477,37.939365,3
877,55.888639,37.882087,0
877,55.900065,37.879859,1
877,55.900103,37.892914,2
877,55.895273,37.896011,3
878,55.850775,37.622868,0
878,55.858341,37.626037,1
878,55.856907,37.628921,2
878,55.848661,37.632775,3
879,55.705513,37.868934,0
879,55.711125,37.871621,1
879,55.712394,37.885584,2
879,55.702667,37.885358,3
880,55.589216,37.879451,0
880,55.598298,37.882692,1
880,55.599389,37.889192,2
880,55.591637,37.883343,3
881,55.961052,37.531901,0
881,55.966678,37.526746,1
881,55.96781,37.541619,2
881,55.963182,37.53809,3
882,55.906826,37.723514,0
882,55.914864,37.724754,1
882,55.916343,37.73697,2
882,55.908095,37.734525,3
883,55.803663,37.651997,0
883,55.81347,37.657689,1
883,55.821915,37.661052,2
883,55.803011,37.668635,3
884,55.973979,37.853201,0
884,55.985612,37.851193,1
884,55.976911,37.856231,2
884,55.973678,37.857242,3
885,55.790764,37.834964,0
885,55.805902,37.828722,1
885,55.805563,37.836027,2
885,55.794143,37.841381,3
886,55.541154,37.691228,0
886,55.548559,37.689834,1
886,55.54586,37.693701,2
886,55.543335,37.694671,3
887,55.950023,37.955862,0
887,55.958282,37.960128,1
887,55.959735,37.967511,2
887,55.946919,37.963921,3
888,55.879845,37.856136,0
888,55.892856,37.858772,1
888,55.889392,37.874552,2
888,55.882445,37.868785,3
889,55.936889,37.644427,0
889,55.952392,37.650312,1
889,55.950589,37.658477,2
889,55.945598,37.655039,3
890,55.809494,37.627356,0
890,55.820971,37.628833,1
890,55.821446,37.63779,2
890,55.814799,37.646075,3
891,55.586715,37.980481,0
891,55.597807,37.983606,1
891,55.588827,37.989369,2
891,55.578631,37.992228,3
892,55.632306,37.820039,0
892,55.640265,37.821167,1
892,55.637416,37.827611,2
892,55.63171,37.831738,3
893,55.583366,37.682275,0
893,55.600484,37.684288,1
893,55.602536,37.693111,2
893,55.589592,37.691026,3
894,55.601499,37.789432,0
894,55.617296,37.786753,1
894,55.611237,37.80203,2
894,55.600467,37.802624,3
895,55.720494,37.828991,0
895,55.732338,37.822664,1
895,55.731735,37.833759,2
895,55.722184,37.832245,3
896,55.869761,37.968281,0
896,55.879511,37.968508,1
896,55.877106,37.977965,2
896,55.870927,37.97987,3
897,55.86072,37.910721,0
897,55.874708,37.901061,1
897,55.871949,37.918221,2
897,55.864572,37.912575,3
898,55.613666,37.70353,0
898,55.629734,37.702217,1
898,55.632431,37.715941,2
898,55.619908,37.709343,3
